"symptom","rti","year","model","est","lwr","upr","region"
"Genital ulcer","TP",1976,"Lower only",0.177856360695017,0.0899892289724173,0.321232984395636,"Sub-Saharan Africa"
"Genital ulcer","TP",1977,"Lower, moderate, and higher",0.19856799110026,0.137155737280785,0.278599342280371,"Sub-Saharan Africa"
"Genital ulcer","TP",1977,"Lower and moderate",0.208544658935646,0.153049044618799,0.277568245886442,"Sub-Saharan Africa"
"Genital ulcer","TP",1977,"Lower only",0.175083949277285,0.0902774274051372,0.312215935647574,"Sub-Saharan Africa"
"Genital ulcer","TP",1978,"Lower, moderate, and higher",0.194128382470716,0.134931563070814,0.271155376788054,"Sub-Saharan Africa"
"Genital ulcer","TP",1978,"Lower and moderate",0.204279384674613,0.151333412079336,0.269858987397188,"Sub-Saharan Africa"
"Genital ulcer","TP",1978,"Lower only",0.17234569461326,0.0905605588990988,0.303354016133296,"Sub-Saharan Africa"
"Genital ulcer","TP",1979,"Lower, moderate, and higher",0.189764531899793,0.132705948976062,0.263891496587488,"Sub-Saharan Africa"
"Genital ulcer","TP",1979,"Lower and moderate",0.200079293086998,0.149617778521404,0.262310191109278,"Sub-Saharan Africa"
"Genital ulcer","TP",1979,"Lower only",0.169641458429874,0.0908380059915592,0.294652194386946,"Sub-Saharan Africa"
"Genital ulcer","TP",1980,"Lower, moderate, and higher",0.18547619984134,0.13047818738986,0.256809698345818,"Sub-Saharan Africa"
"Genital ulcer","TP",1980,"Lower and moderate",0.195944292610922,0.147900769923658,0.254925113551787,"Sub-Saharan Africa"
"Genital ulcer","TP",1980,"Lower only",0.166971093642227,0.0911090726970072,0.28611509947369,"Sub-Saharan Africa"
"Genital ulcer","TP",1981,"Lower, moderate, and higher",0.181263096228518,0.128247596459264,0.249911603805506,"Sub-Saharan Africa"
"Genital ulcer","TP",1981,"Lower and moderate",0.191874251056339,0.146180834059295,0.247706875945323,"Sub-Saharan Africa"
"Genital ulcer","TP",1981,"Lower only",0.164334444654865,0.0913729722509366,0.277747035197497,"Sub-Saharan Africa"
"Genital ulcer","TP",1982,"Lower, moderate, and higher",0.177124882581684,0.126013528967691,0.243198465565817,"Sub-Saharan Africa"
"Genital ulcer","TP",1982,"Lower and moderate",0.187868997007009,0.144456214485163,0.240658497984049,"Sub-Saharan Africa"
"Genital ulcer","TP",1982,"Lower only",0.161731347661677,0.0916288126185426,0.269551998563527,"Sub-Saharan Africa"
"Genital ulcer","TP",1983,"Lower, moderate, and higher",0.17306117412352,0.123775381880399,0.236671173764712,"Sub-Saharan Africa"
"Genital ulcer","TP",1983,"Lower and moderate",0.183928321236921,0.142724921125014,0.233782935956717,"Sub-Saharan Africa"
"Genital ulcer","TP",1983,"Lower only",0.159161630944095,0.0918755793179739,0.261533702814062,"Sub-Saharan Africa"
"Genital ulcer","TP",1984,"Lower, moderate, and higher",0.169071541895392,0.121532606493345,0.230330263596159,"Sub-Saharan Africa"
"Genital ulcer","TP",1984,"Lower and moderate",0.180051978137262,0.140984697423666,0.227083125126587,"Sub-Saharan Africa"
"Genital ulcer","TP",1984,"Lower only",0.156625115167295,0.0921121150153181,0.253695605435345,"Sub-Saharan Africa"
"Genital ulcer","TP",1985,"Lower, moderate, and higher",0.165155514869242,0.119284719137789,0.224175923547253,"Sub-Saharan Africa"
"Genital ulcer","TP",1985,"Lower and moderate",0.176239687150117,0.139232984349836,0.220562025989183,"Sub-Saharan Africa"
"Genital ulcer","TP",1985,"Lower only",0.154121613674115,0.0923370952403403,0.246040941626662,"Sub-Saharan Africa"
"Genital ulcer","TP",1986,"Lower, moderate, and higher",0.161312582049642,0.117031312422454,0.218208004158856,"Sub-Saharan Africa"
"Genital ulcer","TP",1986,"Lower and moderate",0.172491134205319,0.137466882024821,0.214222673528572,"Sub-Saharan Africa"
"Genital ulcer","TP",1986,"Lower only",0.151650932776415,0.0925489994485384,0.238572763831096,"Sub-Saharan Africa"
"Genital ulcer","TP",1987,"Lower, moderate, and higher",0.157542194560994,0.114772067043047,0.212426027001822,"Sub-Saharan Africa"
"Genital ulcer","TP",1987,"Lower and moderate",0.168805973157005,0.135683110542142,0.20806822780697,"Sub-Saharan Africa"
"Genital ulcer","TP",1987,"Lower only",0.149212872043629,0.0927460765196173,0.231293988044288,"Sub-Saharan Africa"
"Genital ulcer","TP",1988,"Lower, moderate, and higher",0.15384376771515,0.112506764252299,0.206829193423304,"Sub-Saharan Africa"
"Genital ulcer","TP",1988,"Lower and moderate",0.165183827216601,0.133877972733796,0.202102023034832,"Sub-Saharan Africa"
"Genital ulcer","TP",1988,"Lower only",0.146807224588254,0.0929263036436406,0.22420744773244,"Sub-Saharan Africa"
"Genital ulcer","TP",1989,"Lower, moderate, and higher",0.150216683055114,0.110235299153103,0.20141639246847,"Sub-Saharan Africa"
"Genital ulcer","TP",1989,"Lower and moderate",0.161624290379169,0.132047323360509,0.196327610550438,"Sub-Saharan Africa"
"Genital ulcer","TP",1989,"Lower only",0.144433777348064,0.0930873374218985,0.217315956281909,"Sub-Saharan Africa"
"Genital ulcer","TP",1990,"Lower, moderate, and higher",0.146660290370776,0.107957695035442,0.196186207247351,"Sub-Saharan Africa"
"Genital ulcer","TP",1990,"Lower and moderate",0.158126928840195,0.130186551569969,0.190748788775626,"Sub-Saharan Africa"
"Genital ulcer","TP",1990,"Lower only",0.142092311364824,0.0932264559337556,0.210622378931947,"Sub-Saharan Africa"
"Genital ulcer","TP",1991,"Lower, moderate, and higher",0.143173909682977,0.105674118998861,0.191136918932309,"Sub-Saharan Africa"
"Genital ulcer","TP",1991,"Lower and moderate",0.154691282400106,0.128290586510305,0.185369610175724,"Sub-Saharan Africa"
"Genital ulcer","TP",1991,"Lower only",0.139782602059307,0.0933404905529219,0.204129715044121,"Sub-Saharan Africa"
"Genital ulcer","TP",1992,"Lower, moderate, and higher",0.139756833192528,0.103384899053627,0.186266507586818,"Sub-Saharan Africa"
"Genital ulcer","TP",1992,"Lower and moderate",0.151316865853943,0.126353939531343,0.180194351711654,"Sub-Saharan Africa"
"Genital ulcer","TP",1992,"Lower only",0.137504419502434,0.0934257465363008,0.197841191231132,"Sub-Saharan Africa"
"Genital ulcer","TP",1993,"Lower, moderate, and higher",0.136408327191105,0.101090542740613,0.181572649193424,"Sub-Saharan Africa"
"Genital ulcer","TP",1993,"Lower and moderate",0.148003170363861,0.124370799874218,0.175227431809533,"Sub-Saharan Africa"
"Genital ulcer","TP",1993,"Lower only",0.135257528682355,0.093477912014453,0.191760365140922,"Sub-Saharan Africa"
"Genital ulcer","TP",1994,"Lower, moderate, and higher",0.133127633931276,0.0987917570251045,0.177052708612621,"Sub-Saharan Africa"
"Genital ulcer","TP",1994,"Lower and moderate",0.144749664812227,0.122335202908521,0.170473254720164,"Sub-Saharan Africa"
"Genital ulcer","TP",1994,"Lower only",0.133041689767323,0.0934919562240419,0.185891238331901,"Sub-Saharan Africa"
"Genital ulcer","TP",1995,"Lower, moderate, and higher",0.129913973453192,0.0964894687960522,0.172703728784053,"Sub-Saharan Africa"
"Genital ulcer","TP",1995,"Lower and moderate",0.141555797133317,0.120241288748863,0.165935964373918,"Sub-Saharan Africa"
"Genital ulcer","TP",1995,"Lower only",0.130856658364205,0.0934620199742165,0.18023837436521,"Sub-Saharan Africa"
"Genital ulcer","TP",1996,"Lower, moderate, and higher",0.126766545365769,0.0941848447681943,0.168522417250188,"Sub-Saharan Africa"
"Genital ulcer","TP",1996,"Lower and moderate",0.138420995621778,0.118083661679663,0.161619097245409,"Sub-Saharan Africa"
"Genital ulcer","TP",1996,"Lower only",0.128702185772504,0.0933813048478212,0.17480701461668,"Sub-Saharan Africa"
"Genital ulcer","TP",1997,"Lower, moderate, and higher",0.12368453058049,0.0918793090142723,0.164505131950206,"Sub-Saharan Africa"
"Genital ulcer","TP",1997,"Lower and moderate",0.135344670216144,0.115857844590483,0.15752513997469,"Sub-Saharan Africa"
"Genital ulcer","TP",1997,"Lower only",0.126578019233766,0.0932419729174692,0.16960317907998,"Sub-Saharan Africa"
"Genital ulcer","TP",1998,"Lower, moderate, and higher",0.120667092996179,0.0895745558686574,0.160647869042533,"Sub-Saharan Africa"
"Genital ulcer","TP",1998,"Lower and moderate",0.132326213755929,0.11356079696648,0.153655023155204,"Sub-Saharan Africa"
"Genital ulcer","TP",1998,"Lower only",0.124483902176267,0.0930350759843033,0.164633732635917,"Sub-Saharan Africa"
"Genital ulcer","TP",1999,"Lower, moderate, and higher",0.117713381133401,0.0872725556894905,0.156946256067739,"Sub-Saharan Africa"
"Genital ulcer","TP",1999,"Lower and moderate",0.129365003210914,0.11119143389643,0.150007613786463,"Sub-Saharan Africa"
"Genital ulcer","TP",1999,"Lower only",0.122419574454881,0.0927505420181967,0.159906389754086,"Sub-Saharan Africa"
"Genital ulcer","TP",2000,"Lower, moderate, and higher",0.114822529717355,0.0849755510801096,0.153395553862962,"Sub-Saharan Africa"
"Genital ulcer","TP",2000,"Lower and moderate",0.126460400881441,0.108751057243927,0.146579295211708,"Sub-Saharan Africa"
"Genital ulcer","TP",2000,"Lower only",0.120384772586039,0.0923772547495611,0.155429624637444,"Sub-Saharan Africa"
"Genital ulcer","TP",2001,"Lower, moderate, and higher",0.111993661208372,0.0826860417273155,0.149990670158773,"Sub-Saharan Africa"
"Genital ulcer","TP",2001,"Lower and moderate",0.123611755568652,0.106243602814657,0.143363730678727,"Sub-Saharan Africa"
"Genital ulcer","TP",2001,"Lower only",0.118379229977713,0.0919032665097089,0.151212453399609,"Sub-Saharan Africa"
"Genital ulcer","TP",2002,"Lower, moderate, and higher",0.109225887279344,0.0804067569865987,0.146726186733341,"Sub-Saharan Africa"
"Genital ulcer","TP",2002,"Lower and moderate",0.120818403713767,0.103675630139889,0.140351883879764,"Sub-Saharan Africa"
"Genital ulcer","TP",2002,"Lower only",0.116402677154344,0.0913161792301978,0.147264064726332,"Sub-Saharan Africa"
"Genital ulcer","TP",2003,"Lower, moderate, and higher",0.106518310239624,0.0781406165911317,0.143596400522792,"Sub-Saharan Africa"
"Genital ulcer","TP",2003,"Lower and moderate",0.118079670505622,0.101056033283292,0.137532318044124,"Sub-Saharan Africa"
"Genital ulcer","TP",2003,"Lower only",0.114454841976682,0.0906037097937693,0.143593297852806,"Sub-Saharan Africa"
"Genital ulcer","TP",2004,"Lower, moderate, and higher",0.103870024405113,0.0758906811562801,0.140595377466342,"Sub-Saharan Africa"
"Genital ulcer","TP",2004,"Lower and moderate",0.115394870955826,0.0983955151292142,0.134891731110484,"Sub-Saharan Africa"
"Genital ulcer","TP",2004,"Lower only",0.112535449856471,0.0897544251158254,0.140207996305038,"Sub-Saharan Africa"
"Genital ulcer","TP",2005,"Lower, moderate, and higher",0.101280117414452,0.0736600952488038,0.137717016414289,"Sub-Saharan Africa"
"Genital ulcer","TP",2005,"Lower and moderate",0.112763310941019,0.0957059189879303,0.132415633132637,"Sub-Saharan Africa"
"Genital ulcer","TP",2005,"Lower only",0.110644223965954,0.0887585997177931,0.137114287974201,"Sub-Saharan Africa"
"Genital ulcer","TP",2006,"Lower, moderate, and higher",0.0987476714913903,0.0714520264961168,0.134955119406038,"Sub-Saharan Africa"
"Genital ulcer","TP",2006,"Lower and moderate",0.110184288211825,0.0929995312232712,0.130089052206234,"Sub-Saharan Africa"
"Genital ulcer","TP",2006,"Lower only",0.108780885442171,0.0876091282120511,0.13431584144887,"Sub-Saharan Africa"
"Genital ulcer","TP",2007,"Lower, moderate, and higher",0.096271764653558,0.069269604434003,0.132303464170424,"Sub-Saharan Africa"
"Genital ulcer","TP",2007,"Lower and moderate",0.107657093368212,0.090288454369589,0.127897169446013,"Sub-Saharan Africa"
"Genital ulcer","TP",2007,"Lower only",0.106945153586031,0.0863024196153622,0.131813129295215,"Sub-Saharan Africa"
"Genital ulcer","TP",2008,"Lower, moderate, and higher",0.0938514718680269,0.0671158625509769,0.129755874808482,"Sub-Saharan Africa"
"Genital ulcer","TP",2008,"Lower and moderate",0.105181010801072,0.0875841141379038,0.12582581961326,"Sub-Saharan Africa"
"Genital ulcer","TP",2008,"Lower only",0.105136746056147,0.084839190067118,0.129602725880316,"Sub-Saharan Africa"
"Genital ulcer","TP",2009,"Lower, moderate, and higher",0.0914858661541561,0.0649936863897242,0.127306287176328,"Sub-Saharan Africa"
"Genital ulcer","TP",2009,"Lower and moderate",0.10275531959995,0.084896923217709,0.123861834489401,"Sub-Saharan Africa"
"Genital ulcer","TP",2009,"Lower only",0.103355379057427,0.08322503167907,0.127676719118224,"Sub-Saharan Africa"
"Genital ulcer","TP",2010,"Lower, moderate, and higher",0.0891740196343565,0.062905769758244,0.124948806324591,"Sub-Saharan Africa"
"Genital ulcer","TP",2010,"Lower and moderate",0.1003792944269,0.0822360929030937,0.121993237971987,"Sub-Saharan Africa"
"Genital ulcer","TP",2010,"Lower only",0.10160076752444,0.0814705837790653,0.126022407548242,"Sub-Saharan Africa"
"Genital ulcer","TP",2011,"Lower, moderate, and higher",0.0869150045335052,0.0608545802326085,0.122677754299334,"Sub-Saharan Africa"
"Genital ulcer","TP",2011,"Lower and moderate",0.0980522063565995,0.0796095653269418,0.120209320116445,"Sub-Saharan Africa"
"Genital ulcer","TP",2011,"Lower only",0.0998726252995545,0.079591138462697,0.124622496930553,"Sub-Saharan Africa"
"Genital ulcer","TP",2012,"Lower, moderate, and higher",0.0847078941278478,0.0588423343185666,0.12048770752727,"Sub-Saharan Africa"
"Genital ulcer","TP",2012,"Lower and moderate",0.0957733236828629,0.0770240331175283,0.118500623318331,"Sub-Saharan Africa"
"Genital ulcer","TP",2012,"Lower only",0.098170665305872,0.0776056355458174,0.123455913612753,"Sub-Saharan Africa"
"Genital ulcer","TP",2013,"Lower, moderate, and higher",0.0825517636443085,0.0568709819592891,0.118373523800075,"Sub-Saharan Africa"
"Genital ulcer","TP",2013,"Lower and moderate",0.093541912691824,0.0744850154130241,0.116858871711328,"Sub-Saharan Africa"
"Genital ulcer","TP",2013,"Lower only",0.0964945997149899,0.0755352057543427,0.122499135970508,"Sub-Saharan Africa"
"Genital ulcer","TP",2014,"Lower, moderate, and higher",0.0804456911112095,0.0549421995704167,0.116330359487873,"Sub-Saharan Africa"
"Genital ulcer","TP",2014,"Lower and moderate",0.0913572384020978,0.0719969651620162,0.115276868865025,"Sub-Saharan Africa"
"Genital ulcer","TP",2014,"Lower only",0.0948441401096119,0.073401578354902,0.121727748990369,"Sub-Saharan Africa"
"Genital ulcer","TP",2015,"Lower, moderate, and higher",0.0783887581614685,0.0530573904576547,0.114353678035957,"Sub-Saharan Africa"
"Genital ulcer","TP",2015,"Lower and moderate",0.0892185652723029,0.06956338951538,0.113748381990493,"Sub-Saharan Africa"
"Genital ulcer","TP",2015,"Lower only",0.0932189976410507,0.0712256801325718,0.121117878669478,"Sub-Saharan Africa"
"Genital ulcer","TP",2016,"Lower, moderate, and higher",0.076380050789405,0.0512176913098987,0.112439251042783,"Sub-Saharan Africa"
"Genital ulcer","TP",2016,"Lower and moderate",0.0871251578763827,0.0671869712582516,0.112268024719204,"Sub-Saharan Africa"
"Genital ulcer","TP",2016,"Lower only",0.0916188831816626,0.0690266312452071,0.120647267030466,"Sub-Saharan Africa"
"Genital ulcer","TP",2017,"Lower, moderate, and higher",0.0744186600623338,0.0494239834322894,0.110583153308776,"Sub-Saharan Africa"
"Genital ulcer","TP",2017,"Lower and moderate",0.085076281547216,0.0648696840294925,0.110831145722977,"Sub-Saharan Africa"
"Genital ulcer","TP",2017,"Lower only",0.0900435074722603,0.0668211842841237,0.120295910875015,"Sub-Saharan Africa"
"Genital ulcer","TP",2018,"Lower, moderate, and higher",0.0725036827881729,0.0476769074533388,0.108781753219403,"Sub-Saharan Africa"
"Genital ulcer","TP",2018,"Lower and moderate",0.0830712029890548,0.0626128974966566,0.109433727022571,"Sub-Saharan Africa"
"Genital ulcer","TP",2018,"Lower only",0.0884925812645566,0.0646235378542086,0.120046314845194,"Sub-Saharan Africa"
"Genital ulcer","TP",2019,"Lower, moderate, and higher",0.0706342221403236,0.0459768803737604,0.107031699718673,"Sub-Saharan Africa"
"Genital ulcer","TP",2019,"Lower and moderate",0.0811091908593674,0.0604174709192673,0.108072293568171,"Sub-Saharan Africa"
"Genital ulcer","TP",2019,"Lower only",0.0869658154586939,0.0624454095345983,0.119883467621218,"Sub-Saharan Africa"
"Genital ulcer","TP",2020,"Lower, moderate, and higher",0.0688093882411128,0.0443241139918917,0.105329906973358,"Sub-Saharan Africa"
"Genital ulcer","TP",2020,"Lower and moderate",0.0791895163207064,0.0582838349300968,0.106743834278381,"Sub-Saharan Africa"
"Genital ulcer","TP",2020,"Lower only",0.0854629212359192,0.0602962573708173,0.119794652976489,"Sub-Saharan Africa"
"Genital ulcer","TP",2021,"Lower, moderate, and higher",0.0670282987051105,0.0427186339182238,0.103673537650791,"Sub-Saharan Africa"
"Genital ulcer","TP",2021,"Lower and moderate",0.0773114535632491,0.0562120621564778,0.105445733932119,"Sub-Saharan Africa"
"Genital ulcer","TP",2021,"Lower only",0.0839836101864675,0.0581835661401103,0.119769183194086,"Sub-Saharan Africa"
"Genital ulcer","TP",2022,"Lower, moderate, and higher",0.0652900791436477,0.0411602985630185,0.102059985553983,"Sub-Saharan Africa"
"Genital ulcer","TP",2022,"Lower and moderate",0.0754742802986914,0.0542019276991921,0.104175714912282,"Sub-Saharan Africa"
"Genital ulcer","TP",2022,"Lower only",0.0825275944327223,0.0561131446837555,0.119798112600302,"Sub-Saharan Africa"
"Genital ulcer","None",1970,"Lower, moderate, and higher",0.171751407781399,0.0958783963782355,0.288506792080844,"Sub-Saharan Africa"
"Genital ulcer","None",1970,"Lower and moderate",0.161603045151631,0.0961392171774892,0.258875887549531,"Sub-Saharan Africa"
"Genital ulcer","None",1970,"Lower only",0.184173890359051,0.0797470263908817,0.370318059670072,"Sub-Saharan Africa"
"Genital ulcer","None",1971,"Lower, moderate, and higher",0.174771769919554,0.0990550964788329,0.289751716126932,"Sub-Saharan Africa"
"Genital ulcer","None",1971,"Lower and moderate",0.164745711678649,0.0995974868072621,0.260193866911535,"Sub-Saharan Africa"
"Genital ulcer","None",1971,"Lower only",0.187107651482641,0.0829706059106732,0.369310480809754,"Sub-Saharan Africa"
