"symptom","region","rti","year","est","lwr","upr"
"Vaginal discharge","Central and Western Africa","NG",1977,0.0758316258986028,0.0309057464281623,0.17431663934923
"Vaginal discharge","Central and Western Africa","NG",1978,0.0743217976558173,0.0313663765056462,0.166020877432544
"Vaginal discharge","Central and Western Africa","NG",1979,0.0728396611948354,0.0318221343205763,0.158094062810123
"Vaginal discharge","Central and Western Africa","NG",1980,0.0713848023988057,0.0322710883509208,0.150531483179578
"Vaginal discharge","Central and Western Africa","NG",1981,0.0699568095944671,0.0327109641887399,0.143328058455197
"Vaginal discharge","Central and Western Africa","NG",1982,0.0685552737050509,0.0331390806404991,0.136478507297592
"Vaginal discharge","Central and Western Africa","NG",1983,0.0671797883948037,0.0335522742999451,0.129977520239181
"Vaginal discharge","Central and Western Africa","NG",1984,0.0658299502053512,0.0339468115299344,0.123819939893122
"Vaginal discharge","Central and Western Africa","NG",1985,0.064505358684122,0.0343182875897921,0.118000948092171
"Vaginal discharge","Central and Western Africa","NG",1986,0.0632056165050554,0.0346615142790919,0.112516258313383
"Vaginal discharge","Central and Western Africa","NG",1987,0.0619303295818121,0.0349704004625346,0.107362308878473
"Vaginal discharge","Central and Western Africa","NG",1988,0.0606791071737106,0.0352378349245367,0.102536447446917
"Vaginal discharge","Central and Western Africa","NG",1989,0.0594515619846085,0.0354555890607174,0.0980370893552813
"Vaginal discharge","Central and Western Africa","NG",1990,0.0582473102549488,0.0356142687227337,0.0938638206263291
"Vaginal discharge","Central and Western Africa","NG",1991,0.0570659718471894,0.0357033600609354,0.0900174010080488
"Vaginal discharge","Central and Western Africa","NG",1992,0.0559071703248295,0.0357114312051949,0.086499605457875
"Vaginal discharge","Central and Western Africa","NG",1993,0.0547705330252506,0.0356265634559789,0.083312830694354
"Vaginal discharge","Central and Western Africa","NG",1994,0.053655691126579,0.0354370793363746,0.0804593997875675
"Vaginal discharge","Central and Western Africa","NG",1995,0.0525622797087836,0.0351325922398604,0.0779405403936291
"Vaginal discharge","Central and Western Africa","NG",1996,0.0514899378092105,0.0347053095499529,0.0757551051070085
"Vaginal discharge","Central and Western Africa","NG",1997,0.0504383084727604,0.0341513879517884,0.0738982355632792
"Vaginal discharge","Central and Western Africa","NG",1998,0.0494070387969078,0.0334720190433566,0.072360292534159
"Vaginal discharge","Central and Western Africa","NG",1999,0.0483957799717568,0.0326739009133882,0.0711263966896229
"Vaginal discharge","Central and Western Africa","NG",2000,0.0474041873153288,0.0317688868743325,0.0701767891688939
"Vaginal discharge","Central and Western Africa","NG",2001,0.0464319203042685,0.0307728596360513,0.0694879639905025
"Vaginal discharge","Central and Western Africa","NG",2002,0.0454786426001553,0.0297041260338107,0.0690342774871394
"Vaginal discharge","Central and Western Africa","NG",2003,0.0445440220716003,0.0285817332486351,0.0687896341085831
"Vaginal discharge","Central and Western Africa","NG",2004,0.043627730812307,0.027424042635206,0.068728912740037
"Vaginal discharge","Central and Western Africa","NG",2005,0.0427294451552676,0.0262477357797081,0.0688289591567534
"Vaginal discharge","Central and Western Africa","NG",2006,0.0418488456832658,0.025067268768795,0.0690691288577964
"Vaginal discharge","Central and Western Africa","NG",2007,0.0409856172358495,0.0238946922944094,0.069431462859263
"Vaginal discharge","Central and Western Africa","NG",2008,0.0401394489129349,0.0227397219668456,0.0699006122612048
"Vaginal discharge","Central and Western Africa","NG",2009,0.0393100340751984,0.0216099524098294,0.0704636181833877
"Vaginal discharge","Central and Western Africa","NG",2010,0.0384970703414087,0.0205111354376556,0.0711096269219167
"Vaginal discharge","Central and Western Africa","NG",2011,0.0377002595828465,0.0194474707111721,0.0718295920660984
"Vaginal discharge","Central and Western Africa","NG",2012,0.0369193079149574,0.018421879685449,0.0726159928839782
"Vaginal discharge","Central and Western Africa","NG",2013,0.0361539256863754,0.0174362490195492,0.0734625829135637
"Vaginal discharge","Central and Western Africa","NG",2014,0.0354038274654543,0.016491639029698,0.0743641732730622
"Vaginal discharge","Central and Western Africa","NG",2015,0.0346687320244375,0.0155884579566151,0.0753164500022325
"Vaginal discharge","Central and Western Africa","NG",2016,0.0339483623213942,0.0147266053148167,0.0763158222391522
"Vaginal discharge","Central and Western Africa","NG",2017,0.0332424454800438,0.0139055885098808,0.0773592971087267
"Vaginal discharge","Central and Western Africa","NG",2018,0.0325507127675897,0.0131246169763189,0.0784443771237668
"Vaginal discharge","Central and Western Africa","NG",2019,0.0318728995706761,0.0123826777442672,0.0795689762358975
"Vaginal discharge","Central and Western Africa","NG",2020,0.0312087453695795,0.0116785958378757,0.0807313511717389
"Vaginal discharge","Central and Western Africa","NG",2021,0.0305579937107436,0.0110110823747146,0.0819300452169539
"Vaginal discharge","Central and Western Africa","NG",2022,0.0299203921777592,0.0103787727378165,0.0831638421027649
"Vaginal discharge","Central and Western Africa","TV",1970,0.503056867001429,0.249526221809487,0.755025230867558
"Vaginal discharge","Central and Western Africa","TV",1971,0.490885922121258,0.246323486180579,0.739889997014327
"Vaginal discharge","Central and Western Africa","TV",1972,0.478725771933745,0.243131374385686,0.724179923616307
"Vaginal discharge","Central and Western Africa","TV",1973,0.466590781658125,0.239948872904169,0.707916669994518
"Vaginal discharge","Central and Western Africa","TV",1974,0.454495197705445,0.236774828613551,0.691127335123095
"Vaginal discharge","Central and Western Africa","TV",1975,0.44245308114678,0.233607929381088,0.67384452456294
"Vaginal discharge","Central and Western Africa","TV",1976,0.430478243026946,0.230446681302261,0.656106322157588
"Vaginal discharge","Central and Western Africa","TV",1977,0.418584182148372,0.22728938194214,0.637956159707929
"Vaginal discharge","Central and Western Africa","TV",1978,0.40678402590817,0.224134088807119,0.61944258110301
"Vaginal discharge","Central and Western Africa","TV",1979,0.395090474720684,0.220978582123036,0.600618901197036
"Vaginal discharge","Central and Western Africa","TV",1980,0.383515750499165,0.217820320820142,0.58154276393097
"Vaginal discharge","Central and Western Africa","TV",1981,0.372071549605135,0.214656390426571,0.562275608596401
"Vaginal discharge","Central and Western Africa","TV",1982,0.360769000604107,0.211483441355919,0.542882057488018
"Vaginal discharge","Central and Western Africa","TV",1983,0.34961862709313,0.208297615855283,0.523429242223817
"Vaginal discharge","Central and Western Africa","TV",1984,0.338630315790905,0.205094461686996,0.503986089454199
"Vaginal discharge","Central and Western Africa","TV",1985,0.327813290006452,0.201868830505148,0.484622589259075
"Vaginal discharge","Central and Western Africa","TV",1986,0.31717608852913,0.198614758954092,0.465409070977888
"Vaginal discharge","Central and Western Africa","TV",1987,0.306726549912528,0.195325330927133,0.446415511257987
"Vaginal discharge","Central and Western Africa","TV",1988,0.296471802058693,0.191992520455098,0.427710897434718
"Vaginal discharge","Central and Western Africa","TV",1989,0.28641825694829,0.188607016787895,0.409362665576636
"Vaginal discharge","Central and Western Africa","TV",1990,0.276571610307628,0.185158037068621,0.39143622608007
"Vaginal discharge","Central and Western Africa","TV",1991,0.266936845955455,0.181633138575847,0.373994579762815
"Vaginal discharge","Central and Western Africa","TV",1992,0.257518244531729,0.178018053174674,0.357098012863055
"Vaginal discharge","Central and Western Africa","TV",1993,0.24831939627722,0.174296582955093,0.340803838859902
"Vaginal discharge","Central and Western Africa","TV",1994,0.239343217506996,0.170450619366233,0.325166127526594
"Vaginal discharge","Central and Western Africa","TV",1995,0.230591970402344,0.166460378244336,0.310235327569323
"Vaginal discharge","Central and Western Africa","TV",1996,0.22206728573429,0.162304975620886,0.296057653148846
"Vaginal discharge","Central and Western Africa","TV",1997,0.213770188127106,0.157963491566906,0.282674079195297
"Vaginal discharge","Central and Western Africa","TV",1998,0.205701123471551,0.153416656818947,0.270118800566041
"Vaginal discharge","Central and Western Africa","TV",1999,0.197859988104464,0.148649213404849,0.258417091942244
"Vaginal discharge","Central and Western Africa","TV",2000,0.190246159383031,0.143652813608793,0.247582691241243
"Vaginal discharge","Central and Western Africa","TV",2001,0.182858527297949,0.13842903959105,0.237615110987542
"Vaginal discharge","Central and Western Africa","TV",2002,0.175695526788999,0.132991842070704,0.228497566196495
"Vaginal discharge","Central and Western Africa","TV",2003,0.168755170448633,0.127368589850987,0.220196314623357
"Vaginal discharge","Central and Western Africa","TV",2004,0.162035081323323,0.121599157937408,0.212661970289458
"Vaginal discharge","Central and Western Africa","TV",2005,0.155532525548009,0.115733046716313,0.205832787761626
"Vaginal discharge","Central and Western Africa","TV",2006,0.149244444575438,0.109825160298343,0.199639280457228
"Vaginal discharge","Central and Western Africa","TV",2007,0.143167486788957,0.103931238983042,0.194009170890164
"Vaginal discharge","Central and Western Africa","TV",2008,0.137298038313956,0.0981038793948048,0.188871733660519
"Vaginal discharge","Central and Western Africa","TV",2009,0.131632252869233,0.0923897021987895,0.184160967041249
"Vaginal discharge","Central and Western Africa","TV",2010,0.126166080524753,0.086827791378042,0.179817466236223
"Vaginal discharge","Central and Western Africa","TV",2011,0.120895295256289,0.0814492196537241,0.17578918193333
"Vaginal discharge","Central and Western Africa","TV",2012,0.115815521210048,0.0762773431672273,0.172031380230531
"Vaginal discharge","Central and Western Africa","TV",2013,0.110922257611473,0.0713285509800143,0.1685061184032
"Vaginal discharge","Central and Western Africa","TV",2014,0.106210902271808,0.0666132226062002,0.165181483989781
"Vaginal discharge","Central and Western Africa","TV",2015,0.101676773663654,0.0621367280529068,0.162030763930791
"Vaginal discharge","Central and Western Africa","TV",2016,0.097315131552683,0.057900373749338,0.159031641972622
"Vaginal discharge","Central and Western Africa","TV",2017,0.0931211961867704,0.0539022468334662,0.156165473722557
"Vaginal discharge","Central and Western Africa","TV",2018,0.0890901660562531,0.0501379412726448,0.153416657894985
"Vaginal discharge","Central and Western Africa","TV",2019,0.0852172342497586,0.0466011669010817,0.150772104758371
"Vaginal discharge","Central and Western Africa","TV",2020,0.0814976034392197,0.0432842512614989,0.148220793996081
"Vaginal discharge","Central and Western Africa","TV",2021,0.0779264995353649,0.040178547653529,0.145753410633414
"Vaginal discharge","Central and Western Africa","TV",2022,0.0744991840612609,0.03727476337972,0.143362047009459
"Vaginal discharge","Central and Western Africa","None",1970,0.267655361518175,0.0373307612577905,0.775004796331646
"Vaginal discharge","Central and Western Africa","None",1971,0.2667069509453,0.0393812868803238,0.763415494151899
"Vaginal discharge","Central and Western Africa","None",1972,0.265760681443685,0.0415309673076618,0.751461138737206
"Vaginal discharge","Central and Western Africa","None",1973,0.264816556834845,0.0437827839993577,0.739154563073399
"Vaginal discharge","Central and Western Africa","None",1974,0.263874580872779,0.0461395218875735,0.726511419829955
"Vaginal discharge","Central and Western Africa","None",1975,0.26293475724412,0.0486037076523272,0.713550284765569
"Vaginal discharge","Central and Western Africa","None",1976,0.261997089568285,0.0511775370417523,0.700292740299196
"Vaginal discharge","Central and Western Africa","None",1977,0.26106158139764,0.053862789405275,0.686763438203495
"Vaginal discharge","Central and Western Africa","None",1978,0.260128236217651,0.0566607272951615,0.672990141228336
"Vaginal discharge","Central and Western Africa","None",1979,0.259197057447053,0.0595719786313966,0.659003744484216
"Vaginal discharge","Central and Western Africa","None",1980,0.258268048438019,0.0625963985150201,0.64483827859644
"Vaginal discharge","Central and Western Africa","None",1981,0.257341212476323,0.0657329073196283,0.630530897956291
"Vaginal discharge","Central and Western Africa","None",1982,0.256416552781522,0.0689793012026645,0.616121858805178
"Vaginal discharge","Central and Western Africa","None",1983,0.255494072507128,0.0723320306861946,0.601654493330628
